3.179637 	1.847151 	3.311475 	-7.818181 	5.691047 	2.534889 	
3.718169 	2.072612 	3.658272 	-8.154130 	5.390649 	3.437983 	
-3.259601 	-0.320516 	-2.166297 	5.917133 	-4.652031 	-6.505248 	
